      1,         0.0000,         0.6463,         0.6463,       149.4186,         0.0000,         0.0000,         0.0000,       249.9791,         0.0000,      4999.9927,        43.0000,         1.8168,         0.0000,         0.8496,
      2,         0.0000,         0.8496,         0.8496,       148.8242,         0.0000,         0.0000,         0.0000,       249.9444,         0.0000,      4999.9810,        43.0000,         1.8096,         0.0000,         0.7646,
      3,         0.0000,         0.7646,         0.7646,       148.2073,         0.0000,         0.0000,         0.0000,       249.9080,         0.0000,      4999.9683,        43.0000,         1.8021,         0.0000,         0.6240,
      4,         0.0000,         0.6240,         0.6240,       147.5867,         0.0000,         0.0000,         0.0000,       249.8712,         0.0000,      4999.9551,        43.0000,         1.7946,         0.0000,         0.6647,
      5,         0.0000,         0.6647,         0.6647,       146.9807,         0.0000,         0.0000,         0.0000,       249.8353,         0.0000,      4999.9429,        43.0000,         1.7872,         0.0000,         0.8443,
      6,         0.0000,         0.8443,         0.8443,       146.3762,         0.0000,         0.0000,         0.0000,       249.7992,         0.0000,      4999.9307,        43.0000,         1.7798,         0.0000,         0.6562,
      7,         0.0000,         0.6562,         0.6562,       145.7573,         0.0000,         0.0000,         0.0000,       249.7621,         0.0000,      4999.9180,        43.0000,         1.7723,         0.0000,         0.4751,
      8,         0.0000,         0.4751,         0.4751,       145.1445,         0.0000,         0.0000,         0.0000,       249.7251,         0.0000,      4999.9053,        43.0000,         1.7649,         0.0000,         0.4755,
      9,         0.0000,         0.4755,         0.4755,       144.5831,         0.0000,         0.0000,         0.0000,       249.6915,         0.0000,      4999.8936,        43.0000,         1.7580,         0.0000,         0.6266,
     10,         0.0000,         0.6266,         0.6266,       144.0594,         0.0000,         0.0000,         0.0000,       249.6603,         0.0000,      4999.8838,        43.0000,         1.7517,         0.0000,         0.9598,
     11,         0.0000,         0.9598,         0.9598,       143.5386,         0.0000,         0.0000,         0.0000,       249.6293,         0.0000,      4999.8750,        43.0000,         1.7453,         0.0000,         0.7636,
     12,         0.0000,         0.7636,         0.7636,       142.9999,         0.0000,         0.0000,         0.0000,       249.5968,         0.0000,      4999.8652,        43.0000,         1.7388,         0.0000,         1.0220,
     13,         0.0000,         1.0220,         1.0220,       142.4479,         0.0000,         0.0000,         0.0000,       249.5633,         0.0000,      4999.8555,        43.0000,         1.7321,         0.0000,         1.0342,
     14,         0.0000,         1.0342,         1.0342,       141.8551,         0.0000,         0.0000,         0.0000,       249.5268,         0.0000,      4999.8457,        43.0000,         1.7249,         0.0000,         0.8811,
     15,         0.0000,         0.8811,         0.8811,       141.2235,         0.0000,         0.0000,         0.0000,       249.4875,         0.0000,      4999.8340,        43.0000,         1.7172,         0.0000,         0.7969,
     16,         0.0000,         0.7969,         0.7969,       140.5801,         0.0000,         0.0000,         0.0000,       249.4471,         0.0000,      4999.8213,        43.0000,         1.7094,         0.0000,         0.8786,
     17,         0.0000,         0.8786,         0.8786,       139.9205,         0.0000,         0.0000,         0.0000,       249.4053,         0.0000,      4999.8086,        43.0000,         1.7013,         0.0000,         1.0295,
     18,         0.0000,         1.0295,         1.0295,       139.2413,         0.0000,         0.0000,         0.0000,       249.3620,         0.0000,      4999.7959,        43.0000,         1.6931,         0.0000,         1.1733,
     19,         0.0000,         1.1733,         1.1733,       138.5339,         0.0000,         0.0000,         0.0000,       249.3165,         0.0000,      4999.7876,        43.0000,         1.6845,         0.0000,         1.1212,
     20,         0.0000,         1.1212,         1.1212,       137.8372,         0.0000,         0.0000,         0.0000,       249.2715,         0.0000,      4999.7793,        43.0000,         1.6760,         0.0000,         1.0597,
     21,         0.0000,         1.0597,         1.0597,       137.1506,         0.0000,         0.0000,         0.0000,       249.2270,         0.0000,      4999.7725,        43.0000,         1.6677,         0.0000,         1.0405,
     22,         0.0000,         1.0405,         1.0405,       136.4378,         0.0000,         0.0000,         0.0000,       249.1790,         0.0000,      4999.7598,        43.0000,         1.6590,         0.0000,         0.8501,
     23,         0.0000,         0.8501,         0.8501,       135.7151,         0.0000,         0.0000,         0.0000,       249.1295,         0.0000,      4999.7471,        43.0000,         1.6502,         0.0000,         0.7409,
     24,         0.0000,         0.7409,         0.7409,       134.9962,         0.0000,         0.0000,         0.0000,       249.0807,         0.0000,      4999.7368,        43.0000,         1.6415,         0.0000,         0.6068,
     25,         0.0000,         0.6068,         0.6068,       134.2812,         0.0000,         0.0000,         0.0000,       249.0325,         0.0000,      4999.7271,        43.0000,         1.6328,         0.0000,         0.6981,
     26,         0.0000,         0.6981,         0.6981,       133.5700,         0.0000,         0.0000,         0.0000,       248.9847,         0.0000,      4999.7173,        43.0000,         1.6241,         0.0000,         0.8482,
     27,         0.0000,         0.8482,         0.8482,       132.8656,         0.0000,         0.0000,         0.0000,       248.9373,         0.0000,      4999.7090,        43.0000,         1.6156,         0.0000,         0.5902,
     28,         0.0000,         0.5902,         0.5902,       132.1661,         0.0000,         0.0000,         0.0000,       248.8900,         0.0000,      4999.7002,        43.0000,         1.6070,         0.0000,         0.5004,
     29,         0.0000,         0.5004,         0.5004,       131.4713,         0.0000,         0.0000,         0.0000,       248.8427,         0.0000,      4999.6846,        43.0000,         1.5986,         0.0000,         0.7017,
     30,         0.0000,         0.7017,         0.7017,       130.7833,         0.0000,         0.0000,         0.0000,       248.7958,         0.0000,      4999.6748,        43.0000,         1.5902,         0.0000,         0.6775,
     31,         0.0000,         0.6775,         0.6775,       130.1017,         0.0000,         0.0000,         0.0000,       248.7491,         0.0000,      4999.6670,        43.0000,         1.5819,         0.0000,         0.7182,
     32,         0.0000,         0.7182,         0.7182,       129.4266,         0.0000,         0.0000,         0.0000,       248.7026,         0.0000,      4999.6621,        43.0000,         1.5737,         0.0000,         0.7070,
     33,         0.0000,         0.7070,         0.7070,       128.7579,         0.0000,         0.0000,         0.0000,       248.6563,         0.0000,      4999.6567,        43.0000,         1.5656,         0.0000,         0.6317,
