      1,         0.0000,         0.9048,         0.9048,       149.4483,         0.0000,         0.0000,         0.0000,       249.9663,         0.0000,      4999.9912,        42.0000,         1.8591,         0.0000,         1.1586,
      2,         0.0000,         1.1586,         1.1586,       148.8841,         0.0000,         0.0000,         0.0000,       249.9104,         0.0000,      4999.9775,        42.0000,         1.8521,         0.0000,         1.0551,
      3,         0.0000,         1.0551,         1.0551,       148.2985,         0.0000,         0.0000,         0.0000,       249.8519,         0.0000,      4999.9619,        42.0000,         1.8448,         0.0000,         0.8691,
      4,         0.0000,         0.8691,         0.8691,       147.7090,         0.0000,         0.0000,         0.0000,       249.7927,         0.0000,      4999.9463,        42.0000,         1.8375,         0.0000,         0.8425,
      5,         0.0000,         0.8425,         0.8425,       147.1331,         0.0000,         0.0000,         0.0000,       249.7348,         0.0000,      4999.9316,        42.0000,         1.8303,         0.0000,         1.0082,
      6,         0.0000,         1.0082,         1.0082,       146.5582,         0.0000,         0.0000,         0.0000,       249.6768,         0.0000,      4999.9170,        42.0000,         1.8232,         0.0000,         0.9208,
      7,         0.0000,         0.9208,         0.9208,       145.9697,         0.0000,         0.0000,         0.0000,       249.6170,         0.0000,      4999.9014,        42.0000,         1.8158,         0.0000,         0.6815,
      8,         0.0000,         0.6815,         0.6815,       145.3867,         0.0000,         0.0000,         0.0000,       249.5576,         0.0000,      4999.8857,        42.0000,         1.8086,         0.0000,         0.6753,
      9,         0.0000,         0.6753,         0.6753,       144.8520,         0.0000,         0.0000,         0.0000,       249.5034,         0.0000,      4999.8726,        42.0000,         1.8019,         0.0000,         0.7946,
     10,         0.0000,         0.7946,         0.7946,       144.3529,         0.0000,         0.0000,         0.0000,       249.4531,         0.0000,      4999.8604,        42.0000,         1.7957,         0.0000,         1.1483,
     11,         0.0000,         1.1483,         1.1483,       143.8568,         0.0000,         0.0000,         0.0000,       249.4030,         0.0000,      4999.8496,        42.0000,         1.7895,         0.0000,         0.9103,
     12,         0.0000,         0.9103,         0.9103,       143.3435,         0.0000,         0.0000,         0.0000,       249.3507,         0.0000,      4999.8369,        42.0000,         1.7832,         0.0000,         1.1631,
     13,         0.0000,         1.1631,         1.1631,       142.8174,         0.0000,         0.0000,         0.0000,       249.2967,         0.0000,      4999.8252,        42.0000,         1.7766,         0.0000,         1.1688,
     14,         0.0000,         1.1688,         1.1688,       142.2528,         0.0000,         0.0000,         0.0000,       249.2380,         0.0000,      4999.8115,        42.0000,         1.7696,         0.0000,         1.0267,
     15,         0.0000,         1.0267,         1.0267,       141.6515,         0.0000,         0.0000,         0.0000,       249.1747,         0.0000,      4999.7959,        42.0000,         1.7621,         0.0000,         0.9386,
     16,         0.0000,         0.9386,         0.9386,       141.0390,         0.0000,         0.0000,         0.0000,       249.1098,         0.0000,      4999.7803,        42.0000,         1.7545,         0.0000,         1.0135,
     17,         0.0000,         1.0135,         1.0135,       140.4110,         0.0000,         0.0000,         0.0000,       249.0428,         0.0000,      4999.7637,        42.0000,         1.7467,         0.0000,         1.0942,
     18,         0.0000,         1.0942,         1.0942,       139.7644,         0.0000,         0.0000,         0.0000,       248.9733,         0.0000,      4999.7500,        42.0000,         1.7386,         0.0000,         1.2358,
     19,         0.0000,         1.2358,         1.2358,       139.0906,         0.0000,         0.0000,         0.0000,       248.9002,         0.0000,      4999.7393,        42.0000,         1.7303,         0.0000,         1.1385,
     20,         0.0000,         1.1385,         1.1385,       138.4268,         0.0000,         0.0000,         0.0000,       248.8279,         0.0000,      4999.7256,        42.0000,         1.7220,         0.0000,         1.0614,
     21,         0.0000,         1.0614,         1.0614,       137.7724,         0.0000,         0.0000,         0.0000,       248.7564,         0.0000,      4999.7148,        42.0000,         1.7139,         0.0000,         1.1047,
     22,         0.0000,         1.1047,         1.1047,       137.0929,         0.0000,         0.0000,         0.0000,       248.6794,         0.0000,      4999.6973,        42.0000,         1.7054,         0.0000,         0.9968,
     23,         0.0000,         0.9968,         0.9968,       136.4039,         0.0000,         0.0000,         0.0000,       248.5999,         0.0000,      4999.6807,        42.0000,         1.6968,         0.0000,         0.8266,
     24,         0.0000,         0.8266,         0.8266,       135.7182,         0.0000,         0.0000,         0.0000,       248.5215,         0.0000,      4999.6660,        42.0000,         1.6883,         0.0000,         0.6869,
     25,         0.0000,         0.6869,         0.6869,       135.0361,         0.0000,         0.0000,         0.0000,       248.4441,         0.0000,      4999.6543,        42.0000,         1.6798,         0.0000,         0.7500,
     26,         0.0000,         0.7500,         0.7500,       134.3574,         0.0000,         0.0000,         0.0000,       248.3674,         0.0000,      4999.6440,        42.0000,         1.6714,         0.0000,         0.8136,
     27,         0.0000,         0.8136,         0.8136,       133.6849,         0.0000,         0.0000,         0.0000,       248.2914,         0.0000,      4999.6338,        42.0000,         1.6630,         0.0000,         0.6774,
     28,         0.0000,         0.6774,         0.6774,       133.0170,         0.0000,         0.0000,         0.0000,       248.2156,         0.0000,      4999.6211,        42.0000,         1.6547,         0.0000,         0.5867,
     29,         0.0000,         0.5867,         0.5867,       132.3534,         0.0000,         0.0000,         0.0000,       248.1399,         0.0000,      4999.6118,        42.0000,         1.6464,         0.0000,         0.7294,
     30,         0.0000,         0.7294,         0.7294,       131.6960,         0.0000,         0.0000,         0.0000,       248.0647,         0.0000,      4999.6025,        42.0000,         1.6383,         0.0000,         0.6853,
     31,         0.0000,         0.6853,         0.6853,       131.0447,         0.0000,         0.0000,         0.0000,       247.9897,         0.0000,      4999.5933,        42.0000,         1.6302,         0.0000,         0.7143,
     32,         0.0000,         0.7143,         0.7143,       130.3994,         0.0000,         0.0000,         0.0000,       247.9152,         0.0000,      4999.5830,        42.0000,         1.6221,         0.0000,         0.6980,
     33,         0.0000,         0.6980,         0.6980,       129.7600,         0.0000,         0.0000,         0.0000,       247.8410,         0.0000,      4999.5723,        42.0000,         1.6142,         0.0000,         0.6895,
     34,         0.0000,         0.6895,         0.6895,       129.1144,         0.0000,         0.0000,         0.0000,       247.7631,         0.0000,      4999.5591,        42.0000,         1.6062,         0.0000,         0.6523,
     35,         0.0000,         0.6523,         0.6523,       128.4655,         0.0000,         0.0000,         0.0000,       247.6825,         0.0000,      4999.5459,        42.0000,         1.5981,         0.0000,         0.6413,
     36,         0.0000,         0.6413,         0.6413,       127.8198,         0.0000,         0.0000,         0.0000,       247.6026,         0.0000,      4999.5332,        42.0000,         1.5901,         0.0000,         0.6372,
     37,         0.0000,         0.6372,         0.6372,       127.1773,         0.0000,         0.0000,         0.0000,       247.5235,         0.0000,      4999.5205,        42.0000,         1.5821,         0.0000,         0.6162,
     38,         0.0000,         0.6162,         0.6162,       126.5380,         0.0000,         0.0000,         0.0000,       247.4448,         0.0000,      4999.5054,        42.0000,         1.5741,         0.0000,         0.5920,
     39,         0.0000,         0.5920,         0.5920,       125.9020,         0.0000,         0.0000,         0.0000,       247.3660,         0.0000,      4999.4912,        42.0000,         1.5662,         0.0000,         0.6180,
     40,         0.0000,         0.6180,         0.6180,       125.2692,         0.0000,         0.0000,         0.0000,       247.2879,         0.0000,      4999.4785,        42.0000,         1.5583,         0.0000,         0.5947,
     41,         0.0000,         0.5947,         0.5947,       124.6396,         0.0000,         0.0000,         0.0000,       247.2104,         0.0000,      4999.4639,        42.0000,         1.5505,         0.0000,         0.5290,
     42,         0.0000,         0.5290,         0.5290,       124.0131,         0.0000,         0.0000,         0.0000,       247.1331,         0.0000,      4999.4492,        42.0000,         1.5427,         0.0000,         0.4701,
