          15
          12          13          14          19          23          25          26          27          28          29          30          31          32          33          35
          44,       111.4249,        11.9384,        21.7937,        11.1349,         0.2313,         0.5247,         0.1736,         8.2581,         0.3280,       986.7746,      3652.3584,       154.8147,         2.6659,        10.8407,        16.7659,
          45,       114.3951,        12.3782,        21.6725,        11.2474,         0.2436,         0.5535,         0.1710,         7.9058,         0.3315,       980.6028,      3602.1599,       155.1140,         2.7203,        10.3091,        16.9919,
          46,       109.6472,        12.6162,        21.6763,        12.7103,         0.2534,         0.5900,         0.1684,         7.4882,         0.3307,       960.0320,      3646.7192,       155.8333,         2.6635,        10.0479,        16.4501,
          47,       109.1869,        12.5548,        21.6347,        10.0433,         0.2246,         0.5962,         0.1636,         7.7034,         0.3243,       940.7922,      3699.1689,       156.5844,         2.7073,        10.5205,        16.8409,
          48,       111.9933,        12.7548,        21.5233,        10.5602,         0.2148,         0.6085,         0.1543,         7.2713,         0.3210,       939.8710,      3711.0383,       156.7980,         2.7756,        10.0484,        17.2684,
          49,       115.8504,        13.6991,        21.9459,        11.6606,         0.2295,         0.5903,         0.1620,         7.2959,         0.3120,       938.6066,      3686.0022,       156.8225,         2.8055,        10.6605,        17.7385,
          50,       113.5517,        13.6493,        22.0534,        12.1725,         0.2440,         0.5903,         0.1635,         7.2307,         0.3061,       939.9334,      3685.0146,       156.8810,         2.8615,        10.0049,        17.4321,
          51,       117.8339,        13.9162,        22.2288,        10.9781,         0.2343,         0.5662,         0.1636,         7.1149,         0.3155,       923.0378,      3640.8274,       156.7055,         2.8385,        10.6945,        17.7272,
          52,       116.5136,        12.9211,        21.7437,        12.3635,         0.2160,         0.5596,         0.1727,         6.8345,         0.3256,       932.1127,      3560.9719,       155.7394,         2.8969,        10.7122,        18.5057,
          53,       115.2584,        13.5972,        21.9058,        13.2380,         0.2431,         0.5753,         0.1731,         6.5960,         0.3147,       949.3743,      3496.7871,       155.7288,         2.9562,        10.1230,        18.9732,
          54,       116.4329,        13.6851,        21.8085,        11.0283,         0.2960,         0.5409,         0.1643,         6.9299,         0.3078,       970.8421,      3529.4346,       157.1913,         2.8876,        10.0343,        18.3115,
          55,       115.7729,        14.2379,        21.5850,        13.7714,         0.2439,         0.5221,         0.1578,         6.9686,         0.3049,       962.2629,      3466.1680,       158.2964,         2.8488,        10.4805,        18.1709,
          56,       118.8914,        14.9065,        21.8058,        12.8677,         0.2296,         0.5143,         0.1550,         6.6910,         0.3089,       979.2507,      3414.6011,       159.1200,         2.7862,        10.9204,        18.8112,
          57,       122.4380,        15.7776,        21.9218,        11.5081,         0.2342,         0.4981,         0.1593,         7.1268,         0.3091,       980.9692,      3389.4717,       157.7722,         2.7930,        11.0822,        18.7327,
          58,       119.9002,        16.4483,        21.6981,        10.6626,         0.2644,         0.5136,         0.1572,         7.1259,         0.2980,       958.8259,      3331.2590,       158.3375,         2.7766,        11.8512,        18.1121,
          59,       114.8023,        15.5460,        21.4248,        11.6609,         0.2645,         0.5291,         0.1478,         7.1793,         0.2991,       959.7501,      3270.5977,       159.8064,         2.7579,        11.0943,        17.6445,
          60,       115.3934,        16.5360,        21.4894,        11.0492,         0.2574,         0.5483,         0.1382,         6.7326,         0.2936,       947.5815,      3193.5149,       158.9201,         2.8211,        11.4672,        17.0181,
          61,       119.6067,        16.6480,        21.0640,        12.8195,         0.2303,         0.5771,         0.1468,         6.3650,         0.3011,       961.5079,      3256.1501,       159.0831,         2.7694,        11.0547,        17.5981,
          62,       125.0091,        15.7938,        20.9489,        12.3188,         0.2119,         0.5509,         0.1529,         6.3469,         0.2930,       958.9348,      3291.5654,       159.0956,         2.7391,        11.6690,        16.8563,
          63,       122.6626,        15.7200,        21.4428,        12.3760,         0.2051,         0.5893,         0.1506,         6.4862,         0.2820,       952.8093,      3331.8352,       159.4980,         2.6942,        12.1932,        16.5941,
          64,       125.4754,        16.6651,        21.1412,        10.1717,         0.2197,         0.5691,         0.1503,         6.1874,         0.2786,       975.2979,      3412.2700,       159.7659,         2.6321,        12.9694,        16.0793,
